location_ID,plot_ID,x.m,y.m,burn_severity,S.mm_hr0.5,kfs.mm_hr,hf.m,c1.CI,c2.CI,c1.CL,c2.CL,r2.CL,c1.DL,c2.DL,r2.DL,a1,a2,c1,c2,S.cm_sec0.5,kfs.cm_sec,soil_texture_mdi,n,theta_i.cm3_cm3,theta_s.cm3_cm3,mdiradius.cm,alpha.percm,tension.cm,CI.fit,CL.fit,DL.fit
5_1_0,5,1,0,moderate,76.80911426288085,139.34291013506385,0.06136087540671124,0.1265430787640471,0.015528457583112497,0.13112595638183447,0.015192187960163249,0.9601039139569213,0.1534313839274952,0.014426247095078884,0.8745363853391493,1.070446972390221,3.8879818939846293,0.13703347302445892,0.015048964212784876,0.12801519043813475,0.0038706363926406624,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_1_1,5,1,1,moderate,82.24945915828258,189.7300855304594,0.051675038457969225,0.13706160539353127,0.020985289341111227,0.1415797987460239,0.020612011239657172,0.9572936551362226,0.16157701854402842,0.019874960859780036,0.9140266334593707,1.070446972390221,3.8879818939846293,0.14673947422786118,0.020490753813516144,0.13708243193047095,0.005270280153623872,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_3_0,5,3,0,moderate,80.5304858573097,144.44420037062832,0.06506859642820131,0.13310657590867706,0.016128310340090792,0.1396170684015509,0.01560923499472072,0.9516652310525471,0.15829442954512543,0.015062157642862721,0.9045658066248642,1.070446972390221,3.8879818939846293,0.14367269128511778,0.015599900992558077,0.13421747642884949,0.00401233889918412,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_5_0,5,5,0,moderate,71.83458302891692,114.07315401047258,0.06555934563804686,0.11778631871520984,0.01279728197225257,0.11707366977787186,0.012895000345220734,0.9640196950075174,0.14961557108800866,0.011267247464396486,0.9183487724569215,1.070446972390221,3.8879818939846293,0.12815851986036345,0.012319843260623263,0.11972430504819487,0.003168698722513127,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_10_0,5,10,0,moderate,61.06644322871085,207.46222635898545,0.026050563754911014,0.08585047249235163,0.023707761035482784,0.0905703124323845,0.023364495066621735,0.9705298733329513,0.15042116141932807,0.020145192212018482,0.869930906529191,1.070446972390221,3.8879818939846293,0.1089473154480214,0.022405816104707668,0.10177740538118475,0.005762839621082929,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_0_10,5,0,10,moderate,130.35987904261057,64.04920090441023,0.38452545185697423,0.21799171764965308,0.0076141832752867344,0.22627525608901072,0.007025837909657769,0.816324617754596,0.2534497154729258,0.006111823268433074,0.6352581775353302,1.070446972390221,3.8879818939846293,0.23257222973719652,0.006917281484459192,0.21726646507101763,0.001779144469566951,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_2_8,5,2,8,moderate,45.044625704163074,309.90716185712523,0.009488668223282514,0.06361533224015375,0.03449325778868345,0.06537947874814015,0.0343534859108999,0.9920126865453442,0.11209460504906653,0.03156270914347223,0.8833459097107005,1.070446972390221,3.8879818939846293,0.08036313867912015,0.03346981761435186,0.07507437617360513,0.008608532273809035,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_3_3,5,3,3,moderate,57.02069541099775,9.772478567815785,0.48218223064047244,0.09803286504960235,0.0011800969763033704,0.0969829729452122,0.0012646492364874686,0.6990829946508899,0.11017231583662303,7.215220981275454e-4,0.25674831890941374,1.070446972390221,3.8879818939846293,0.10172938461047919,0.0010554227703061282,0.09503449235166292,2.7145773799488294e-4,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_8_2,5,8,2,moderate,122.5941965016013,209.37895117634946,0.10402978774473869,0.18301559023289823,0.025252951084472945,0.205328652191637,0.023113754797314773,0.9129574178489194,0.26780868996421947,0.019471758381140472,0.767524463037041,1.070446972390221,3.8879818939846293,0.21871764412958491,0.022612821420976065,0.20432366083600217,0.005816081977120818,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_5_5,5,5,5,moderate,49.21465968149933,173.37750190365173,0.020246368669620273,0.07671429700142599,0.01923293275169571,0.07444724891249303,0.019443601818564422,0.9935062602088528,0.11224687135246114,0.01749751444854683,0.9482649864171466,1.070446972390221,3.8879818939846293,0.08780280575546005,0.018724683006268988,0.08202443280249888,0.004816041719545881,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_8_8,5,8,8,moderate,74.92064249298424,197.33033575395456,0.041224940792699186,0.1284524678804995,0.02149861253417428,0.12982895629942742,0.02139331438175172,0.9800298255694002,0.14271145045079872,0.021042804129514252,0.9049272308119242,1.070446972390221,3.8879818939846293,0.1336642915435752,0.02131157701514675,0.12486773748830707,0.005481398215387626,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
5_10_10,5,10,10,moderate,73.80876916981984,211.02195986025743,0.03741443431208782,0.11079042388733851,0.023974251222997022,0.11033262400022296,0.024109331025418918,0.9729830997731131,0.1739188195808502,0.020287214349070062,0.8720736326545571,1.070446972390221,3.8879818939846293,0.13168062248947054,0.022790265532495333,0.12301461528303305,0.005861721107229372,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_2_8,6,2,8,moderate,93.4152493700697,125.61331136869345,0.10068176022997818,0.14083055524967492,0.014808544789921996,0.14629834752252094,0.014464099885142542,0.92608483588467,0.21285145154414717,0.011425878678679946,0.6972972132678167,1.070446972390221,3.8879818939846293,0.16666011810544767,0.01356617445124816,0.1556920822834495,0.003489258649130374,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_0_10,6,0,10,moderate,90.93795593099826,108.00960348578016,0.11096318494207953,0.1395653087448189,0.012669266640517768,0.12552554507498678,0.01385590650141943,0.9259691948342267,0.22163044418865652,0.008469775418827166,0.587487876785484,1.070446972390221,3.8879818939846293,0.1622404326694874,0.011664982853588121,0.1515632598849971,0.0030002667634938932,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_0_5,6,0,5,moderate,86.7593992758761,240.0336707728995,0.045447690121391306,0.13678895972244956,0.027133782943218693,0.14694974603419036,0.026200000815778342,0.97241185273373,0.18061797564963963,0.02443676340031137,0.8774697299630612,1.070446972390221,3.8879818939846293,0.15478556046875985,0.025923515719769467,0.14459899879312685,0.006667601965913875,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_10_10,6,10,10,moderate,61.83750823952415,202.15773917338882,0.02741350078229002,0.08753825999298348,0.023070594642134797,0.0860003459351721,0.02329962997909305,0.9762596211308507,0.15743026144761424,0.019128577848355737,0.8207836837635288,1.070446972390221,3.8879818939846293,0.11032295579192328,0.021832934156527862,0.10306251373254025,0.005615492754816357,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_8_8,6,8,8,moderate,106.95522619712438,146.7048151531579,0.11300835724706573,0.17354936084259345,0.016930889210030744,0.18274793208141168,0.016189396957280625,0.9401048485425709,0.21615219739611005,0.014411852589008619,0.8697534430091551,1.070446972390221,3.8879818939846293,0.19081649677337173,0.015844046252106662,0.17825871032854063,0.004075133754254386,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_5_5,6,5,5,moderate,55.47712405892045,72.85890853795428,0.061220394870203206,0.094988869059944,0.00795852520684196,0.09275709143933838,0.008108423824022118,0.966521020430594,0.10918063692965806,0.007539227403389958,0.8876389696028811,1.070446972390221,3.8879818939846293,0.09897553247631348,0.007868725478084678,0.09246187343153409,0.00202385857049873,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_1_0,6,1,0,moderate,60.885429758640065,160.99799760392972,0.03337007527921992,0.09868393389456054,0.017869366286600234,0.10322627579346277,0.017523965726523653,0.975986126169375,0.12396291005104529,0.016769776291197733,0.9175461217149812,1.070446972390221,3.8879818939846293,0.1086243732463562,0.017387702768107208,0.1014757162644001,0.004472166600109159,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_1_1,6,1,1,moderate,78.65776805613208,196.47244192542715,0.04563862003314027,0.11172155423711949,0.02298476755308876,0.11344869756039305,0.02296393856591148,0.9676372746073155,0.19582459655578163,0.017708068620417034,0.7785787863618465,1.070446972390221,3.8879818939846293,0.14033161611776473,0.021218924913139092,0.13109628009355348,0.005457567831261865,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_3_3,6,3,3,moderate,70.0975903381454,187.21361751817838,0.03803817324111779,0.10861408665401662,0.021166769751362224,0.11242459818780617,0.020888302626576576,0.9781339093759838,0.15414008190476589,0.018601857223564625,0.9173453593337674,1.070446972390221,3.8879818939846293,0.12505958891552957,0.020218976533834476,0.11682931723024231,0.005200378264393844,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_0_3,6,0,3,moderate,51.21267025725614,145.7578937627364,0.02607796312062563,0.08349886239407894,0.016042770361668672,0.08394270852203523,0.01603660379417316,0.9870046768452916,0.10666066820837863,0.015145963498729353,0.8843182733335566,1.070446972390221,3.8879818939846293,0.0913674130414976,0.015741779218190394,0.08535445042876025,0.004048830382298233,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_0_1,6,0,1,moderate,85.12343102243204,82.40497212620878,0.12743705681319373,0.1464043846388007,0.0090847007504923,0.14699758102921281,0.009053073152166462,0.9682477037069785,0.1621986294191375,0.008561312730758552,0.8799029277280973,1.070446972390221,3.8879818939846293,0.15186686502905034,0.008899695544472438,0.14187238503738675,0.0022890270035057993,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_0_0,6,0,0,moderate,66.60929415170833,86.80468809461641,0.07407597755136955,0.11426600406170687,0.009544088894550495,0.11676849244775801,0.009386721275420416,0.9652856888778376,0.12547408977926425,0.009193777798766727,0.9312674899401974,1.070446972390221,3.8879818939846293,0.11883619542957638,0.00937486265624588,0.1110154902528472,0.002411241335961567,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_3_0,6,3,0,moderate,79.64546605531675,212.61206823169292,0.04323994301545823,0.12888055623418793,0.023769435189188542,0.13519492637735595,0.02321086421573678,0.9755358837063312,0.16220575740606577,0.021905689905695247,0.8710769871816749,1.070446972390221,3.8879818939846293,0.14209374667253655,0.022961996436873522,0.1327424434255279,0.005905890784213693,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_5_0,6,5,0,moderate,65.09254371756533,135.94495004574824,0.04517002351828255,0.10472222977809455,0.015206010941375763,0.10296300806754556,0.015396262226382764,0.975520031017211,0.14070534389258946,0.013443685528617647,0.9003131517494389,1.070446972390221,3.8879818939846293,0.1161301939127432,0.014681986232125391,0.10848757286260889,0.0037762486123818955,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_10_0,6,10,0,moderate,81.0217594463565,139.9393947705155,0.0679851809674345,0.13180107769816157,0.015768001011472074,0.13463645802299562,0.015578001609376068,0.9718092360130055,0.16720994976424838,0.013994150139396153,0.8767810016442951,1.070446972390221,3.8879818939846293,0.14454916182846853,0.015113384253414765,0.13503626574392752,0.003887205410292097,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
6_8_2,6,8,2,moderate,92.04984464662506,236.22658286625278,0.05198382850965781,0.13898917791848905,0.027129999487593544,0.14797480705294366,0.02628361737032984,0.9857370922451424,0.2057084025834172,0.02312343956389748,0.8367335521972117,1.070446972390221,3.8879818939846293,0.16422412918494997,0.025512352140606955,0.1534164077443751,0.006561849524062577,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_10_10,7,10,10,low,125.84002175144747,151.2364894915529,0.15175111497292665,0.20341151304400398,0.017693463479668246,0.21374200234242527,0.016797083028771354,0.9000564545639896,0.2563718360603533,0.014509847895973255,0.7195655069331893,1.070446972390221,3.8879818939846293,0.22450845048226084,0.01633346480147095,0.2097333695857458,0.00420101359698758,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_8_8,7,8,8,low,132.23381571125847,101.94769665031484,0.2485756314421639,0.22031907436504905,0.01184383789230216,0.22449573791260788,0.011542325953813342,0.8577351060266507,0.26293162610095844,0.009644736046372957,0.6175800346114493,1.070446972390221,3.8879818939846293,0.23591547945953845,0.01101029996416282,0.22038969285209745,0.0028318804625087454,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_8_2,7,8,2,low,147.15352346750248,136.18083501799978,0.23044975312314042,0.24863874064427002,0.015660977259389128,0.25631772062617364,0.014980116766995524,0.8877200697006453,0.2826437570912633,0.013481291045089605,0.7185375580818611,1.070446972390221,3.8879818939846293,0.26253340612056897,0.014707461690491419,0.2452558724458375,0.003782800972722216,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_10_0,7,10,0,low,45.1995050179137,281.74869312947897,0.010508878156177747,0.05995880882368207,0.031683955073356806,0.06004529768311437,0.03174142330776558,0.9938663939342741,0.12191425999301517,0.02786077308064809,0.8660893871544025,1.070446972390221,3.8879818939846293,0.0806394554999372,0.030428717153923493,0.0753325083631895,0.007826352586929972,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_5_0,7,5,0,low,115.82201937021068,138.01015195065088,0.1408711761195765,0.19395677293906294,0.015558432541080133,0.20067959627751172,0.014978370518666993,0.9302069529901364,0.22527028063824317,0.014178277937769384,0.7761529580958142,1.070446972390221,3.8879818939846293,0.20663554995160593,0.01490502699917217,0.19303669895035114,0.0038336153319625246,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_1_0,7,1,0,low,89.87385183692786,65.39507711622826,0.1790080507185948,0.15555215894621832,0.007218098188572217,0.15490368606427793,0.007287400413193007,0.926658822152398,0.17057011796893742,0.006682407713536781,0.8196275887130909,1.070446972390221,3.8879818939846293,0.16034198765981122,0.007062635438434002,0.14978975306154643,0.0018165299198952298,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_1_1.4,7,1,1.4,low,158.84312363463278,134.06210431558432,0.2727606488508624,0.261304859123015,0.01595701349838889,0.2755838439240988,0.014616982576247052,0.8684172763370448,0.31327700085137733,0.012861923446069935,0.6482329940728789,1.070446972390221,3.8879818939846293,0.2833885679661637,0.014478639840235293,0.26473853939105463,0.003723947342099565,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_0_3,7,0,3,low,64.1068363238589,128.28238263907497,0.04642934762988225,0.10863026327478656,0.014108151870186523,0.11251307496020102,0.013833697941150216,0.9753991759253183,0.12197150602696348,0.013621448606824235,0.9453781660314143,1.070446972390221,3.8879818939846293,0.11437161475398369,0.013854432806053658,0.10684472720643151,0.0035633995177520826,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_0_5,7,0,5,low,65.793583876912,175.52908801296607,0.035741181120688297,0.09286571205778466,0.02023333465809884,0.09508343538716443,0.02012524338545322,0.9675384844254769,0.1641935658737635,0.016512581628285148,0.867113288121362,1.070446972390221,3.8879818939846293,0.11738090443957086,0.018957053223945735,0.10965597312818667,0.004875808000360168,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_3_0,7,3,0,low,97.48319024051695,113.32929308067301,0.1215257182320617,0.16788805036534807,0.01251246702464429,0.17113133135598196,0.012280680083394242,0.9351855693106507,0.18273354753817653,0.011925372854939319,0.914885640403915,1.070446972390221,3.8879818939846293,0.17391764308650218,0.01223950665432595,0.1624719837341949,0.0031480359189075837,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_0_0,7,0,0,low,73.5127437979439,92.82428107098481,0.08437515436835431,0.12020404190737512,0.01046236191567898,0.12105092390336276,0.010451357699063864,0.9449002073698312,0.15220250434229732,0.009161207395767909,0.8856315419742551,1.070446972390221,3.8879818939846293,0.13115249005101173,0.010024975670170251,0.12252123966323983,0.0025784522519718,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_0_1,7,0,1,low,81.54927396644015,118.61471782315932,0.08125545508095255,0.1340647410018128,0.013372224724114302,0.134104667824245,0.013415240944455661,0.9484351675752328,0.16830145826392492,0.01164352393614165,0.8753779150757255,1.070446972390221,3.8879818939846293,0.14549028902999422,0.012810329868237205,0.1359154566107336,0.003294853272865537,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_3_3,7,3,3,low,105.64280791942761,248.84252228264597,0.06499892686175197,0.16727975862214173,0.028402407095144966,0.17726462927007638,0.027447567425908037,0.9653818356052032,0.22088073156854668,0.024774627236313178,0.8389076105646176,1.070446972390221,3.8879818939846293,0.18847503982025493,0.026874867252455394,0.17607134653237935,0.006912292285629055,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_5_5,7,5,5,low,77.36156759220923,283.1306571982209,0.030634763712661994,0.1221353850751779,0.03167111170411829,0.1271592740875467,0.031200440441505852,0.9881933355705499,0.16476261987948443,0.028862353589263492,0.8614508876608544,1.070446972390221,3.8879818939846293,0.13801909301406967,0.03057796857829588,0.12893594598701538,0.007864740477728359,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_2_8,7,2,8,low,124.25960781468714,75.25539926568194,0.29735360095152724,0.2134037577587232,0.008515964487496518,0.21559228605496497,0.008380398747354337,0.8319282789412532,0.23607056106445232,0.007486272579278772,0.7241791434785789,1.070446972390221,3.8879818939846293,0.2216888682927135,0.008127545271376543,0.2070993463578119,0.002090427757380054,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
7_0_10,7,0,10,low,114.02858836161813,135.4708723853822,0.1391017127920268,0.18220871314516937,0.015851061224996223,0.19027158558594748,0.015196033248563653,0.9055107425137907,0.23782748715700788,0.012845263776162479,0.7358423482939331,1.070446972390221,3.8879818939846293,0.2034359286293749,0.014630786083240786,0.19004764726936357,0.003763079788482839,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_10_0,8,10,0,low,95.00214635427915,34.64850029806501,0.37751420881630365,0.16758602146943152,0.003777144619147227,0.16911386797069186,0.0036897232964069604,0.8073170011234672,0.1717739102374305,0.0037591939021622946,0.7556914636552899,1.070446972390221,3.8879818939846293,0.16949126655918462,0.003742020605905494,0.15833691059046523,9.624583416129169e-4,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_5_0,8,5,0,low,92.73215177194919,61.13774597034249,0.20384598450534341,0.15690209771657504,0.006956256467336027,0.1576313605602459,0.00695111329523855,0.8923447645480912,0.1817907972607464,0.0059011676850690324,0.7700800029464842,1.070446972390221,3.8879818939846293,0.16544141851252245,0.006602845815881203,0.15455358628658197,0.0016982707213984024,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_3_1,8,3,1,low,NA,102.4738857771622,NA,NA,0.01124660340483014,NA,0.0114092805860883,0.9978200213631447,NA,0.010545500384736192,0.9508297152911873,1.070446972390221,3.8879818939846293,NA,0.011067128125218212,NA,0.002846496827143394,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_10_10,8,10,10,low,122.65172551774822,90.90358393567287,0.23983757711757953,0.20715668066205772,0.010344382582959,0.21002795445863898,0.010183621229599807,0.8635930236582249,0.23927620607385328,0.008924620224125206,0.6301299669145258,1.070446972390221,3.8879818939846293,0.21882028039818333,0.009817541345561337,0.20441954252958036,0.002525099553768691,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_8_8,8,8,8,low,131.9644378680145,394.73917489178604,0.06393733120579426,0.18684464749665963,0.04725014940432004,0.2306394761091391,0.04170737392849686,0.9611482946361598,0.2888205412891692,0.038937373735991106,0.7331483970628966,1.070446972390221,3.8879818939846293,0.23543488829832263,0.042631632356269336,0.21994072978002419,0.01096497708032739,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_8_2,8,8,2,low,103.43163284953498,178.77267950282172,0.08672743884574542,0.17608729901700101,0.019752079939335303,0.18159674496712336,0.01926721356288388,0.9742248122041318,0.1959063471816839,0.018902784918288146,0.8439905018657372,1.070446972390221,3.8879818939846293,0.18453013038860275,0.019307359473502442,0.17238605474922497,0.00496590776396727,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_0_10,8,0,10,low,154.5515092586084,380.9337872711491,0.09087573066260422,0.23963746254298712,0.04469829257086744,0.28389232351741545,0.03897528239627707,0.926650783807308,0.3036661897606804,0.03974839734262385,0.7681500968489616,1.070446972390221,3.8879818939846293,0.27573199194036097,0.04114065743658945,0.2575858487643473,0.010581494090865253,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_0_5,8,0,5,low,91.37945885201171,215.60089222060418,0.056130320134260184,0.1471373670534646,0.024317764391772707,0.15308737820002874,0.02377012654634872,0.9642099064736964,0.18885958008047019,0.021766472835265293,0.8553079385298114,1.070446972390221,3.8879818939846293,0.1630281084446545,0.02328478792446224,0.15229909808668618,0.005988913672794561,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_0_3,8,0,3,low,73.57588232443247,439.5894954493013,0.017847383722205522,0.09056127228586242,0.05107074481715301,0.11876217076771826,0.04772093775498389,0.9727844085428431,0.1844719593220589,0.04363465068558993,0.8867960349563255,1.070446972390221,3.8879818939846293,0.13126513412521318,0.04747544441924228,0.12262647054072078,0.012210819318036147,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_3_3,8,3,3,low,101.8659707020758,202.08465153238166,0.07441763012083703,0.17055461212714673,0.022517448074859656,0.17788654062331338,0.021826912116260123,0.963569882788522,0.19676944688767994,0.02113076199305465,0.8487176794247198,1.070446972390221,3.8879818939846293,0.18173686654604668,0.021825040728058142,0.16977661783679301,0.005613462542566157,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_5_5,8,5,5,low,67.66169194170892,622.1531580967422,0.01066447072297875,0.07915559041961172,0.07129759385361509,0.11788041111033368,0.06595650532419449,0.9847704331394835,0.16510526489906524,0.06432258531931463,0.9244489522609203,1.070446972390221,3.8879818939846293,0.12071375547633688,0.067192228165708065,0.11276948656951487,0.01728203216935395,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_2_8,8,2,8,low,147.74767593203327,154.7993583423832,0.20437278796476818,0.2344953042728487,0.01865987321955161,0.2428910171917769,0.017946099999729733,0.9503957792317946,0.31339394043105734,0.01354878531702068,0.6846461304146151,1.070446972390221,3.8879818939846293,0.2635934206318943,0.016718252845434007,0.24624612655338882,0.0042999821761773105,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_0_1,8,0,1,low,39.69445667948674,232.54337147654508,0.00981989102627432,0.05810772568878239,0.025819041379596893,0.05745476095884061,0.025920241319054804,0.995381856194385,0.09689156821853381,0.02360441879026072,0.9235945909011986,1.070446972390221,3.8879818939846293,0.07081801828871893,0.025114567162970804,0.06615742779914456,0.006459538096570697,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_1_1,8,1,1,low,60.457361086775954,235.3759896460021,0.022505420068940272,0.09414203340157241,0.026197653727568364,0.09477046273564366,0.026188355178226458,0.9918739407232767,0.1346694995329924,0.023875456596069322,0.897825712856472,1.070446972390221,3.8879818939846293,0.10786066522340282,0.025420488500621383,0.10076226847795994,0.00653822193461117,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_1_0,8,1,0,low,77.53047781194252,320.89619898519226,0.027147588484083846,0.10721274889941301,0.0370207398679661,0.12393152507093716,0.03534095915248142,0.9757575262973478,0.18381705223845518,0.031608185271462176,0.8984997700803967,1.070446972390221,3.8879818939846293,0.13832044206960178,0.03465662809730323,0.1292174630199042,0.008913783305144229,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
8_0_0,8,0,0,low,50.21301887146865,311.7535122259568,0.011721203856676918,0.06775047175639809,0.03528525621789526,0.0824352192548817,0.033768080476097466,0.987720593058198,0.11856617911640345,0.031954330882726915,0.9418191987365065,1.070446972390221,3.8879818939846293,0.08958395670922775,0.033669222525573216,0.08368836478578108,0.008659819784054355,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_10_10,9,10,10,low,173.73953047911226,288.11287980913005,0.1518397649806598,0.2709275776643508,0.03475518943775594,0.30990973291961726,0.03006077340430332,0.8961153330040753,0.349057461345353,0.028532175501413026,0.7672951007168259,1.070446972390221,3.8879818939846293,0.3099649239764404,0.031116046114490762,0.28956588413185375,0.008003135550253613,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_10_0,9,10,0,low,78.66318991123372,150.40433669632196,0.05962572297775869,0.1333043069916802,0.016581533478243732,0.13694432524445033,0.01630672050502742,0.9717926612945826,0.15077523515905508,0.01584252417106782,0.9388694757721174,1.070446972390221,3.8879818939846293,0.14034128913172852,0.01624359271811299,0.13110531651872287,0.004177898241564499,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_8_2,9,8,2,low,97.77222865003156,111.15637997665175,0.12463715985705273,0.17184974174946813,0.012074173008702666,0.17860731324800047,0.011526998049159593,0.9129763558991902,0.172842875713885,0.01241332833797921,0.9051604450894508,1.070446972390221,3.8879818939846293,0.17443331023711786,0.012004833131947156,0.16295371441671927,0.0030876772215736596,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_8_8,9,8,8,low,83.87217650492144,221.01983111818058,0.04612703005947564,0.12410443076404767,0.02555298077787896,0.1300154590350644,0.025071543793116387,0.9748798926676586,0.19478369723824496,0.020985567228923536,0.8447622265788036,1.070446972390221,3.8879818939846293,0.14963452901245233,0.02387003059997296,0.13978696084153575,0.006139439753282794,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_0_0,9,0,0,low,NA,141.5493322642776,NA,NA,0.015063192549236604,NA,0.014523070884119846,0.9934047166178355,NA,0.01627550664573735,0.960394602272825,1.070446972390221,3.8879818939846293,NA,0.015287256693031267,NA,0.003931925896229933,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_1_0,9,1,0,low,50.712649065486254,72.05695806595226,0.05172584328670984,0.08607090219933064,0.00785282785844715,0.09640037900149408,0.007240264834415181,0.9653375402193909,0.08895472706936294,0.008253252998473674,0.8954077969960802,1.070446972390221,3.8879818939846293,0.09047533609006256,0.007782115230445335,0.08452108177581043,0.002001582168498674,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_1_1,9,1,1,low,72.67633300150705,65.01096513353167,0.11774712398258882,0.1276668356512184,0.006871002701094515,0.13452664577363807,0.006457554408944282,0.927102150330602,0.12678732170457713,0.007734897502430966,0.6119152371925236,1.070446972390221,3.8879818939846293,0.1296602677098112,0.007021151537489921,0.12112722166917841,0.001805860142598102,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_0_1,9,0,1,low,83.80422142935437,208.2105812534363,0.04888548227946153,0.13453845546135135,0.023314840027225614,0.14468057402356524,0.022395698573835138,0.9635069994457904,0.1693208460279437,0.021749375569720574,0.8833148983403545,1.070446972390221,3.8879818939846293,0.1495132918376201,0.02248663805692711,0.1396737023822573,0.0057836272570398976,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
9_0_3,9,0,3,low,75.7545147165642,84.06062821626801,0.09894077750123283,0.12851807594782486,0.009345005188593582,0.13190410244440468,0.009140151502185766,0.9452790224746395,0.14503377622395347,0.008750360017705945,0.8906502927310901,1.070446972390221,3.8879818939846293,0.135151984872061,0.009078505569495098,0.12625752452760702,0.0023350174504518893,sandy loam,1.89,0.025,0.41,2.25,0.075,-1,good,good,good
