location_ID,plot_ID,x.m,y.m,burn_severity,WD_0cm_1.sec,WD_0cm_2.sec,WD_0cm_3.sec,WD_1cm_1.sec,WD_1cm_2.sec,WD_1cm_3.sec,WD_2cm_1.sec,WD_2cm_2.sec,WD_2cm_3.sec,WD_3cm_1.sec,WD_3cm_2.sec,WD_3cm_3.sec,WD_4cm.hydrophobic,WD_5cm.hydrophobic,litter_depth.cm,theta_i.percent,LF1,LF2,LF3,ground_cover,overstory1,overstory2,notes,S.mm_hr0.5,kfs.mm_hr,hf.m,a1,a2,c1,c2,bulk_density.gcm3,soil_texture_class,sand.percent,silt.percent,clay.percent,total_organic_carbon.percent,total_nitrogen.percent,notes_soil
10_1_2,10,1,2,unburned,3,3,40,3,3,300,300,300,300,3,3,124,FALSE,FALSE,10,NA,T,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_1_3,10,1,3,unburned,50,115,178,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5.5,2.4,G,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_1_4,10,1,4,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_1_5,10,1,5,unburned,3,105,200,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_1_6,10,1,6,unburned,3,100,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,0.8,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_1_7,10,1,7,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_1_8,10,1,8,unburned,3,3,10,3,3,28,3,3,3,3,3,3,FALSE,FALSE,4,NA,G,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_1_9,10,1,9,unburned,3,300,300,3,3,3,3,3,3,3,260,300,FALSE,FALSE,6,2.1,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_1_10,10,1,10,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_0,10,2,0,unburned,3,20,224,3,3,15,30,43,300,200,300,300,FALSE,FALSE,6,NA,,,,L,QUGA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_1,10,2,1,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_2,10,2,2,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_3,10,2,3,unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,,,,L,PIPO,,DECOMPOSED LOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_4,10,2,4,unburned,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,12,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_5,10,2,5,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_6,10,2,6,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,0.5,G,,,L,PSME,PIPO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_7,10,2,7,unburned,140,300,300,300,300,300,34,57,300,108,220,300,TRUE,FALSE,7,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_8,10,2,8,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA,2.176592382738967,0.5612034918494698,0.012234458570105466,1.0704469723902212,3.8879818939846293,0.003883211210384241,6.0609694865324746e-5,NA,NA,NA,NA,NA,NA,NA,NA
10_2_9,10,2,9,unburned,3,3,3,109,300,300,3,3,3,3,45,62,FALSE,FALSE,2,2.7,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_2_10,10,2,10,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_0,10,3,0,unburned,83,300,300,3,3,120,3,170,300,3,3,3,FALSE,FALSE,10,NA,,,,L,QUGA,,NA,73.56490610524015,221.0474012246363,0.03548189985752433,1.0704469723902212,3.8879818939846293,0.13124555169087537,0.02387300815760394,NA,NA,NA,NA,NA,NA,NA,NA
10_3_1,10,3,1,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_2,10,3,2,unburned,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,8,NA,,,,G,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_3,10,3,3,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,11,2.4,,,,L,PSME,,NA,1.4536178922954204,0.5710425548874469,0.005362693247859476,1.0704469723902212,3.8879818939846293,0.002593368119699813,6.167230872491997e-5,NA,NA,NA,NA,NA,NA,NA,NA
10_3_4,10,3,4,unburned,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,11,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_5,10,3,5,unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,WD,PSME,,DECOMPOSED LOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_6,10,3,6,unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,,,,L,PSME,,DECOMPOSED LOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_7,10,3,7,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_8,10,3,8,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_9,10,3,9,unburned,3,97,230,3,38,160,3,3,3,3,3,3,FALSE,FALSE,6,2.1,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_3_10,10,3,10,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_0,10,4,0,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,G,,,L,QUGA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_1,10,4,1,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_2,10,4,2,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_3,10,4,3,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,8,1.7,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_4,10,4,4,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_5,10,4,5,unburned,300,300,300,30,300,300,300,300,300,74,300,300,TRUE,FALSE,13,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_6,10,4,6,unburned,130,300,300,300,300,300,3,180,300,3,200,230,TRUE,FALSE,13,0.7,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_7,10,4,7,unburned,240,300,300,300,300,300,3,3,25,3,77,300,FALSE,FALSE,9,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_8,10,4,8,unburned,300,300,300,3,240,300,3,3,3,3,3,3,FALSE,FALSE,8,NA,G,,,L,PSME,PIPO,PSME DOMINATES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_9,10,4,9,unburned,30,134,300,63,120,144,3,3,3,3,3,3,FALSE,FALSE,8,1.1,G,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_4_10,10,4,10,unburned,49,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_0,10,5,0,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,,,,L,PSME,,NA,32.670193161776695,17.405321365391686,0.08887349664058056,1.0704469723902212,3.8879818939846293,0.05828618226237926,0.001879765953545186,NA,NA,NA,NA,NA,NA,NA,NA
10_5_1,10,5,1,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_2,10,5,2,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_3,10,5,3,unburned,300,300,300,3,155,212,3,3,3,3,3,3,FALSE,FALSE,10,1.9,G,L,,G,PIPO,PSME,PSME DOMINATES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_4,10,5,4,unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,L,PSME,,DECOMPOSED LOG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_5,10,5,5,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA,NA,4.902162336216365,NA,1.0704469723902212,3.8879818939846293,NA,5.294310667939617e-4,NA,NA,NA,NA,NA,NA,NA,NA
10_5_6,10,5,6,unburned,3,300,300,3,3,15,3,36,140,3,3,3,FALSE,FALSE,11,0.5,L,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_7,10,5,7,unburned,35,150,300,3,3,3,3,15,43,3,210,300,FALSE,FALSE,10,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_8,10,5,8,unburned,40,126,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_9,10,5,9,unburned,3,3,3,3,3,3,3,3,3,3,300,300,FALSE,FALSE,5,2.1,WD,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_5_10,10,5,10,unburned,3,3,3,3,3,3,3,3,3,3,20,146,FALSE,FALSE,8,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_0,10,6,0,unburned,3,5,5,10,30,40,3,3,3,3,3,3,FALSE,FALSE,2,NA,L,G,,WD,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_1,10,6,1,unburned,126,160,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_2,10,6,2,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.1,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_3,10,6,3,unburned,3,67,120,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.5,1.6,,,,L,PSME,PIPO,PSME DOMINATES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_4,10,6,4,unburned,96,191,244,14,18,28,3,3,3,3,3,3,FALSE,FALSE,4.5,NA,,,,L,PSME,,2M FROM PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_5,10,6,5,unburned,3,3,3,3,3,3,109,196,300,15,25,300,TRUE,TRUE,7.3,NA,,,,L,PSME,,1M FROM PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_6,10,6,6,unburned,300,300,300,180,300,300,60,300,300,23,40,300,FALSE,FALSE,8.7,1,,,,L,PSME,,BASEOF PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_7,10,6,7,unburned,300,300,300,300,300,300,300,300,300,220,280,300,TRUE,TRUE,10.1,NA,,,,L,PSME,PIPO,PSME DOMINATES/BASE  OF PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_8,10,6,8,unburned,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,4.2,NA,,,,L,PIPO,,BASE OF PIPO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_9,10,6,9,unburned,195,220,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,13,1.5,WD,,,L,PIPO,,1M FROM PIPO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_6_10,10,6,10,unburned,300,300,300,300,300,300,300,300,300,300,300,300,TRUE,TRUE,2.6,NA,,,,L,PIPO,,UNDER PIPO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_0,10,7,0,unburned,3,3,3,3,5,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,G,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_1,10,7,1,unburned,3,3,3,3,10,3,3,3,3,3,3,3,FALSE,FALSE,2.7,NA,G,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_2,10,7,2,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.6,NA,G,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_3,10,7,3,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.7,2.8,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_4,10,7,4,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.6,NA,,,,L,PSME,,2M FROM PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_5,10,7,5,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4,NA,,,,L,PSME,,1M FROM PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_6,10,7,6,unburned,300,300,300,60,300,300,3,5,10,3,10,24,FALSE,FALSE,2.6,2.4,WD,,,L,PSME,,1M FROM PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_7,10,7,7,unburned,120,120,240,25,28,85,10,14,50,3,3,3,FALSE,FALSE,5.5,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_8,10,7,8,unburned,3,3,3,118,155,300,120,300,300,300,300,300,TRUE,TRUE,NA,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_9,10,7,9,unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,2.3,,,,L,PIPO,,WOODY DEBRIS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_7_10,10,7,10,unburned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,R,PIPO,,ROCK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_0,10,8,0,unburned,180,300,300,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.1,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_1,10,8,1,unburned,3,10,12,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.4,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_2,10,8,2,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,0.7,NA,,,,L,no live,,NA,65.80093363263069,165.93755996440584,0.0378155412738663,1.0704469723902212,3.8879818939846293,0.11739401697916566,0.017921173018711073,NA,NA,NA,NA,NA,NA,NA,NA
10_8_3,10,8,3,unburned,300,300,300,3,3,10,3,3,3,3,3,3,FALSE,FALSE,5.2,1.4,G,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_4,10,8,4,unburned,3,3,3,3,5,24,3,3,3,3,3,3,FALSE,FALSE,3.4,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_5,10,8,5,unburned,3,3,3,3,5,24,3,3,3,3,3,3,FALSE,FALSE,4.9,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_6,10,8,6,unburned,300,300,300,17,190,300,3,3,3,3,3,3,FALSE,FALSE,4,3.2,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_7,10,8,7,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.2,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_8,10,8,8,unburned,300,300,300,300,300,300,5,50,210,3,3,3,FALSE,FALSE,1.5,NA,,,,L,PIPO,,NA,NA,126.40216388521404,NA,1.0704469723902212,3.8879818939846293,NA,0.013651370126283055,NA,NA,NA,NA,NA,NA,NA,NA
10_8_9,10,8,9,unburned,300,300,300,120,300,300,45,50,300,3,3,10,FALSE,FALSE,6.5,0.8,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_8_10,10,8,10,unburned,300,300,300,300,300,300,300,300,300,90,300,300,TRUE,TRUE,9.3,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_0,10,9,0,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.7,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_1,10,9,1,unburned,3,5,10,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,G,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_2,10,9,2,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1,NA,,,,L,no live,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_3,10,9,3,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,4.1,1.6,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_4,10,9,4,unburned,3,5,10,10,50,78,53,270,300,50,50,50,FALSE,FALSE,4.2,NA,,,,WD,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_5,10,9,5,unburned,15,170,300,3,3,5,3,3,5,3,3,3,FALSE,FALSE,2,NA,,,,G,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_6,10,9,6,unburned,54,95,106,3,3,30,3,3,3,3,3,3,FALSE,FALSE,3.9,2.3,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_7,10,9,7,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_8,10,9,8,unburned,300,300,300,300,300,300,3,3,3,3,3,3,FALSE,FALSE,1.7,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_9,10,9,9,unburned,300,300,300,300,300,300,50,60,190,5,37,49,FALSE,FALSE,5,1,WD,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_9_10,10,9,10,unburned,229,300,300,300,300,300,300,300,300,46,300,300,TRUE,TRUE,5,NA,,,,L,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_0,10,10,0,unburned,12,15,17,3,3,3,3,3,3,3,3,3,FALSE,FALSE,5,NA,G,,,L,PSME,,NA,24.290497635939936,142.13241073664076,0.006016315618507819,1.0704469723902212,3.8879818939846293,0.043336149420406235,0.015350228874790164,1.0741666669999999,Sandy Loam,72,20,8,5.9,0.33,NA
10_10_1,10,10,1,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.3,NA,G,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_2,10,10,2,unburned,3,7,213,10,180,300,65,300,300,3,3,3,FALSE,FALSE,2.4,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_3,10,10,3,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,2.2,2.1,L,G,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_4,10,10,4,unburned,108,127,300,10,15,22,3,3,3,3,3,3,FALSE,FALSE,6.6,NA,,,,WD,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_5,10,10,5,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.6,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_6,10,10,6,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,3.6,0.5,L,G,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_7,10,10,7,unburned,3,5,114,3,3,3,3,3,3,3,3,3,FALSE,FALSE,1.9,NA,G,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_8,10,10,8,unburned,100,300,300,114,300,300,86,300,300,3,3,3,FALSE,FALSE,3.7,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_9,10,10,9,unburned,30,300,300,25,300,300,3,3,3,3,3,3,FALSE,FALSE,6.2,3.1,,,,WD,PIPO,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10_10_10,10,10,10,unburned,300,300,300,300,300,300,56,130,300,50,120,300,TRUE,TRUE,4.5,NA,,,,L,PIPO,,NA,52.841166766523756,3.11867184372058,1.2975557513251113,1.0704469723902212,3.8879818939846293,0.09427277830465357,3.3681499060181336e-4,1.178461538,Sandy Loam,72,22,6,4.4,0.28,NA
11_0_0,11,0,0,unburned,3,10,300,3,300,300,3,70,84,3,3,3,FALSE,FALSE,9,NA,,,,L,PSME,PIPO,NA,NA,19.233483146054773,NA,1.0704469723902212,3.8879818939846293,NA,0.002077206506392208,0.8455555560000002,Sandy Loam,72,22,6,5.4,0.33999999999999997,NA
11_0_1,11,0,1,unburned,15,143,180,3,3,3,3,3,3,3,3,3,FALSE,FALSE,7,NA,,,,L,PSME,PIPO,NA,1.9161794027322423,0.04563629850284315,0.11660383446699779,1.0704469723902212,3.8879818939846293,0.003418614067018718,4.928697285764783e-6,NA,NA,NA,NA,NA,NA,NA,NA
11_0_2,11,0,2,unburned,300,300,300,3,3,98,3,3,57,3,3,300,FALSE,FALSE,10,NA,,,,D,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11_0_3,11,0,3,unburned,193,300,300,300,300,300,300,300,300,3,24,170,FALSE,FALSE,11,2.2,,,,L,PSME,,NA,0.54839947880813,15.622604633526999,2.7899186106601292e-5,1.0704469723902212,3.8879818939846293,9.783876029175634e-4,0.0016872334431120367,NA,NA,NA,NA,NA,NA,NA,NA
11_0_4,11,0,4,unburned,3,3,3,3,3,3,3,3,3,3,3,3,FALSE,FALSE,6,NA,,,,L,PSME,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
