date,location_ID,burn_severity,plot_ID,x.m,y.m,suction.cm,time.sec,I.cm
2020-06-10,3_0_0,high,3,0,0,-1,115,3.3324294257265987
2020-06-10,3_0_0,high,3,0,0,-1,123,3.5210575064281047
2020-06-10,3_0_0,high,3,0,0,-1,132,3.70968558712961
2020-06-10,3_0_0,high,3,0,0,-1,142,3.8983136678311157
2020-06-10,3_0_0,high,3,0,0,-1,151,4.086941748532621
2020-06-10,3_0_0,high,3,0,0,-1,161,4.275569829234127
2020-06-10,3_0_0,high,3,0,0,-1,175,4.527073936836135
2020-06-10,3_0_0,high,3,0,0,-1,184,4.71570201753764
2020-06-10,3_0_0,high,3,0,0,-1,195,4.904330098239146
2020-06-10,3_0_0,high,3,0,0,-1,204,5.092958178940651
2020-06-10,3_0_0,high,3,0,0,-1,215,5.2815862596421566
2020-06-10,3_0_0,high,3,0,0,-1,225,5.470214340343662
2020-06-10,3_0_0,high,3,0,0,-1,236,5.6588424210451675
2020-06-10,3_1_0,high,3,1,0,-1,0,0
2020-06-10,3_1_0,high,3,1,0,-1,5,0.12575205380100374
2020-06-10,3_1_0,high,3,1,0,-1,12,0.4401321883035131
2020-06-10,3_1_0,high,3,1,0,-1,17,0.6287602690050187
2020-06-10,3_1_0,high,3,1,0,-1,23,0.8173883497065243
2020-06-10,3_1_0,high,3,1,0,-1,30,1.00601643040803
2020-06-10,3_1_0,high,3,1,0,-1,38,1.1946445111095354
2020-06-10,3_1_0,high,3,1,0,-1,47,1.3832725918110411
2020-06-10,3_1_0,high,3,1,0,-1,55,1.5719006725125466
2020-06-10,3_1_0,high,3,1,0,-1,66,1.7605287532140523
2020-06-10,3_1_0,high,3,1,0,-1,79,1.9491568339155578
2020-06-10,3_1_0,high,3,1,0,-1,92,2.1377849146170633
2020-06-10,3_1_0,high,3,1,0,-1,107,2.3264129953185693
2020-06-10,3_1_0,high,3,1,0,-1,120,2.5150410760200748
2020-06-10,3_1_0,high,3,1,0,-1,135,2.7036691567215803
2020-06-10,3_1_0,high,3,1,0,-1,150,2.8922972374230858
2020-06-10,3_1_0,high,3,1,0,-1,166,3.0809253181245913
2020-06-10,3_1_0,high,3,1,0,-1,184,3.269553398826097
2020-06-10,3_1_0,high,3,1,0,-1,199,3.4581814795276027
2020-06-10,3_1_0,high,3,1,0,-1,217,3.646809560229108
2020-06-10,3_1_0,high,3,1,0,-1,235,3.8354376409306137
2020-06-10,3_1_0,high,3,1,0,-1,252,4.02406572163212
2020-06-10,3_1_0,high,3,1,0,-1,271,4.212693802333625
2020-06-10,3_1_0,high,3,1,0,-1,290,4.401321883035131
2020-06-10,3_1_0,high,3,1,0,-1,310,4.589949963736636
2020-06-10,3_1_0,high,3,1,0,-1,330,4.778578044438142
2020-06-10,3_1_0,high,3,1,0,-1,347,4.967206125139647
2020-06-10,3_1_0,high,3,1,0,-1,368,5.155834205841153
2020-06-10,3_1_0,high,3,1,0,-1,389,5.344462286542659
2020-06-10,3_1_0,high,3,1,0,-1,417,5.595966394144666
2020-06-10,3_1_1,high,3,1,1,-1,0,0
2020-06-10,3_1_1,high,3,1,1,-1,2,0.12575205380100374
2020-06-10,3_1_1,high,3,1,1,-1,9,0.3772561614030112
2020-06-10,3_1_1,high,3,1,1,-1,17,0.5658842421045168
2020-06-10,3_1_1,high,3,1,1,-1,23,0.6916362959055206
2020-06-10,3_1_1,high,3,1,1,-1,29,0.8173883497065243
2020-06-10,3_1_1,high,3,1,1,-1,38,0.943140403507528
2020-06-10,3_1_1,high,3,1,1,-1,46,1.0688924573085317
2020-06-10,3_1_1,high,3,1,1,-1,58,1.2575205380100374
2020-06-10,3_1_1,high,3,1,1,-1,71,1.4461486187115429
2020-06-10,3_1_1,high,3,1,1,-1,85,1.6347766994130486
2020-06-10,3_1_1,high,3,1,1,-1,95,1.7605287532140523
2020-06-10,3_1_1,high,3,1,1,-1,106,1.886280807015056
2020-06-10,3_1_1,high,3,1,1,-1,115,2.01203286081606
2020-06-10,3_1_1,high,3,1,1,-1,125,2.1377849146170633
2020-06-10,3_1_1,high,3,1,1,-1,142,2.3264129953185693
2020-06-10,3_1_1,high,3,1,1,-1,159,2.5150410760200748
2020-06-10,3_1_1,high,3,1,1,-1,176,2.7036691567215803
2020-06-10,3_1_1,high,3,1,1,-1,192,2.8922972374230858
2020-06-10,3_1_1,high,3,1,1,-1,210,3.0809253181245913
2020-06-10,3_1_1,high,3,1,1,-1,229,3.269553398826097
2020-06-10,3_1_1,high,3,1,1,-1,246,3.4581814795276027
2020-06-10,3_1_1,high,3,1,1,-1,268,3.646809560229108
2020-06-10,3_1_1,high,3,1,1,-1,285,3.8354376409306137
2020-06-10,3_1_1,high,3,1,1,-1,306,4.02406572163212
2020-06-10,3_1_1,high,3,1,1,-1,328,4.212693802333625
2020-06-10,3_1_1,high,3,1,1,-1,347,4.401321883035131
2020-06-10,3_1_1,high,3,1,1,-1,367,4.589949963736636
2020-06-10,3_1_1,high,3,1,1,-1,385,4.778578044438142
2020-06-10,3_1_1,high,3,1,1,-1,416,5.0300821520401495
2020-06-10,3_1_1,high,3,1,1,-1,437,5.218710232741655
2020-06-10,3_1_1,high,3,1,1,-1,458,5.4073383134431605
2020-06-10,3_3_0,high,3,3,0,-1,0,0
2020-06-10,3_3_0,high,3,3,0,-1,3,0.12575205380100374
2020-06-10,3_3_0,high,3,3,0,-1,8,0.503008215204015
2020-06-10,3_3_0,high,3,3,0,-1,14,0.8173883497065243
2020-06-10,3_3_0,high,3,3,0,-1,21,1.1317684842090336
2020-06-10,3_3_0,high,3,3,0,-1,27,1.3832725918110411
2020-06-10,3_3_0,high,3,3,0,-1,32,1.5719006725125466
2020-06-10,3_3_0,high,3,3,0,-1,38,1.7605287532140523
2020-06-10,3_3_0,high,3,3,0,-1,44,1.9491568339155578
2020-06-10,3_3_0,high,3,3,0,-1,52,2.2006609415175653
2020-06-10,3_3_0,high,3,3,0,-1,59,2.389289022219071
2020-06-10,3_3_0,high,3,3,0,-1,66,2.5779171029205763
2020-06-10,3_3_0,high,3,3,0,-1,73,2.7665451836220822
2020-06-10,3_3_0,high,3,3,0,-1,80,2.9551732643235877
2020-06-10,3_3_0,high,3,3,0,-1,87,3.1438013450250932
2020-06-10,3_3_0,high,3,3,0,-1,95,3.3324294257265987
2020-06-10,3_3_0,high,3,3,0,-1,103,3.5210575064281047
2020-06-10,3_3_0,high,3,3,0,-1,111,3.70968558712961
2020-06-10,3_3_0,high,3,3,0,-1,120,3.8983136678311157
2020-06-10,3_3_0,high,3,3,0,-1,128,4.086941748532621
2020-06-10,3_3_0,high,3,3,0,-1,136,4.275569829234127
2020-06-10,3_3_0,high,3,3,0,-1,146,4.464197909935632
2020-06-10,3_3_0,high,3,3,0,-1,157,4.71570201753764
2020-06-10,3_3_0,high,3,3,0,-1,166,4.904330098239146
2020-06-10,3_3_0,high,3,3,0,-1,177,5.155834205841153
2020-06-10,3_3_0,high,3,3,0,-1,187,5.344462286542659
2020-06-10,3_3_0,high,3,3,0,-1,196,5.5330903672441645
2020-06-10,3_3_0,high,3,3,0,-1,202,5.6588424210451675
2020-06-10,3_5_0,high,3,5,0,-1,0,0
2020-06-10,3_5_0,high,3,5,0,-1,4,0.12575205380100374
2020-06-10,3_5_0,high,3,5,0,-1,10,0.3772561614030112
2020-06-10,3_5_0,high,3,5,0,-1,15,0.6916362959055206
2020-06-10,3_5_0,high,3,5,0,-1,22,1.00601643040803
2020-06-10,3_5_0,high,3,5,0,-1,30,1.3203965649105391
2020-06-10,3_5_0,high,3,5,0,-1,36,1.5719006725125466
2020-06-10,3_5_0,high,3,5,0,-1,55,2.2006609415175653
2020-06-10,3_5_0,high,3,5,0,-1,63,2.452165049119573
2020-06-10,3_5_0,high,3,5,0,-1,68,2.6407931298210783
2020-06-10,3_5_0,high,3,5,0,-1,75,2.8922972374230858
2020-06-10,3_5_0,high,3,5,0,-1,85,3.1438013450250932
2020-06-10,3_5_0,high,3,5,0,-1,93,3.3324294257265987
2020-06-10,3_5_0,high,3,5,0,-1,102,3.583933533328606
2020-06-10,3_5_0,high,3,5,0,-1,109,3.772561614030112
2020-06-10,3_5_0,high,3,5,0,-1,117,3.9611896947316176
2020-06-10,3_5_0,high,3,5,0,-1,126,4.212693802333625
2020-06-10,3_5_0,high,3,5,0,-1,134,4.401321883035131
2020-06-10,3_5_0,high,3,5,0,-1,142,4.589949963736636
2020-06-10,3_5_0,high,3,5,0,-1,150,4.778578044438142
2020-06-10,3_5_0,high,3,5,0,-1,158,5.0300821520401495
2020-06-10,3_5_0,high,3,5,0,-1,168,5.218710232741655
2020-06-10,3_5_0,high,3,5,0,-1,175,5.4073383134431605
2020-06-10,3_5_0,high,3,5,0,-1,184,5.595966394144666
2020-06-10,3_5_0,high,3,5,0,-1,192,5.7845944748461715
2020-06-10,3_10_0,high,3,10,0,-1,0,0
2020-06-10,3_10_0,high,3,10,0,-1,3,0.06287602690050187
2020-06-10,3_10_0,high,3,10,0,-1,8,0.1886280807015056
2020-06-10,3_10_0,high,3,10,0,-1,15,0.31438013450250935
2020-06-10,3_10_0,high,3,10,0,-1,20,0.3772561614030112
2020-06-10,3_10_0,high,3,10,0,-1,27,0.503008215204015
2020-06-10,3_10_0,high,3,10,0,-1,37,0.6287602690050187
2020-06-10,3_10_0,high,3,10,0,-1,47,0.7545123228060224
2020-06-10,3_10_0,high,3,10,0,-1,58,0.8802643766070262
2020-06-10,3_10_0,high,3,10,0,-1,72,1.00601643040803
2020-06-10,3_10_0,high,3,10,0,-1,85,1.1317684842090336
2020-06-10,3_10_0,high,3,10,0,-1,99,1.2575205380100374
2020-06-10,3_10_0,high,3,10,0,-1,113,1.3832725918110411
2020-06-10,3_10_0,high,3,10,0,-1,128,1.5090246456120449
2020-06-10,3_10_0,high,3,10,0,-1,142,1.6347766994130486
2020-06-10,3_10_0,high,3,10,0,-1,158,1.7605287532140523
2020-06-10,3_10_0,high,3,10,0,-1,173,1.886280807015056
2020-06-10,3_10_0,high,3,10,0,-1,189,2.01203286081606
2020-06-10,3_10_0,high,3,10,0,-1,205,2.1377849146170633
2020-06-10,3_10_0,high,3,10,0,-1,220,2.2635369684180673
2020-06-10,3_10_0,high,3,10,0,-1,247,2.452165049119573
2020-06-10,3_10_0,high,3,10,0,-1,274,2.6407931298210783
2020-06-10,3_10_0,high,3,10,0,-1,296,2.8294212105225838
2020-06-10,3_10_0,high,3,10,0,-1,325,3.0180492912240897
2020-06-10,3_10_0,high,3,10,0,-1,348,3.206677371925595
2020-06-10,3_10_0,high,3,10,0,-1,379,3.3953054526271007
2020-06-10,3_10_0,high,3,10,0,-1,406,3.583933533328606
2020-06-10,3_10_0,high,3,10,0,-1,432,3.772561614030112
2020-06-10,3_10_0,high,3,10,0,-1,462,3.9611896947316176
2020-06-10,3_8_2,high,3,8,2,-1,0,0
2020-06-10,3_8_2,high,3,8,2,-1,3,0.1886280807015056
2020-06-10,3_8_2,high,3,8,2,-1,7,0.5658842421045168
2020-06-10,3_8_2,high,3,8,2,-1,12,0.8802643766070262
2020-06-10,3_8_2,high,3,8,2,-1,18,1.1946445111095354
2020-06-10,3_8_2,high,3,8,2,-1,23,1.4461486187115429
2020-06-10,3_8_2,high,3,8,2,-1,30,1.6976527263135504
2020-06-10,3_8_2,high,3,8,2,-1,36,1.9491568339155578
2020-06-10,3_8_2,high,3,8,2,-1,43,2.2006609415175653
2020-06-10,3_8_2,high,3,8,2,-1,52,2.452165049119573
2020-06-10,3_8_2,high,3,8,2,-1,60,2.7036691567215803
2020-06-10,3_8_2,high,3,8,2,-1,68,2.9551732643235877
2020-06-10,3_8_2,high,3,8,2,-1,75,3.1438013450250932
2020-06-10,3_8_2,high,3,8,2,-1,82,3.3324294257265987
2020-06-10,3_8_2,high,3,8,2,-1,89,3.5210575064281047
2020-06-10,3_8_2,high,3,8,2,-1,98,3.772561614030112
2020-06-10,3_8_2,high,3,8,2,-1,106,3.9611896947316176
2020-06-10,3_8_2,high,3,8,2,-1,113,4.149817775433124
2020-06-10,3_8_2,high,3,8,2,-1,121,4.338445856134629
2020-06-10,3_8_2,high,3,8,2,-1,129,4.527073936836135
2020-06-10,3_8_2,high,3,8,2,-1,137,4.71570201753764
2020-06-10,3_8_2,high,3,8,2,-1,145,4.904330098239146
2020-06-10,3_8_2,high,3,8,2,-1,152,5.092958178940651
2020-06-10,3_8_2,high,3,8,2,-1,160,5.2815862596421566
2020-06-10,3_8_2,high,3,8,2,-1,168,5.470214340343662
2020-06-10,3_8_2,high,3,8,2,-1,176,5.6588424210451675
2020-06-10,3_2_8,high,3,2,8,-1,0,0
2020-06-10,3_2_8,high,3,2,8,-1,6,0.12575205380100374
2020-06-10,3_2_8,high,3,2,8,-1,14,0.2515041076020075
2020-06-10,3_2_8,high,3,2,8,-1,22,0.3772561614030112
2020-06-10,3_2_8,high,3,2,8,-1,31,0.503008215204015
2020-06-10,3_2_8,high,3,2,8,-1,40,0.6287602690050187
2020-06-10,3_2_8,high,3,2,8,-1,54,0.7545123228060224
2020-06-10,3_2_8,high,3,2,8,-1,66,0.8802643766070262
2020-06-10,3_2_8,high,3,2,8,-1,81,1.00601643040803
2020-06-10,3_2_8,high,3,2,8,-1,93,1.1317684842090336
2020-06-10,3_2_8,high,3,2,8,-1,108,1.2575205380100374
2020-06-10,3_2_8,high,3,2,8,-1,122,1.3832725918110411
2020-06-10,3_2_8,high,3,2,8,-1,136,1.5090246456120449
2020-06-10,3_2_8,high,3,2,8,-1,151,1.6347766994130486
2020-06-10,3_2_8,high,3,2,8,-1,168,1.7605287532140523
2020-06-10,3_2_8,high,3,2,8,-1,182,1.886280807015056
2020-06-10,3_2_8,high,3,2,8,-1,198,2.01203286081606
2020-06-10,3_2_8,high,3,2,8,-1,214,2.1377849146170633
2020-06-10,3_2_8,high,3,2,8,-1,229,2.2635369684180673
2020-06-10,3_2_8,high,3,2,8,-1,245,2.389289022219071
2020-06-10,3_2_8,high,3,2,8,-1,269,2.5779171029205763
2020-06-10,3_2_8,high,3,2,8,-1,294,2.7665451836220822
2020-06-10,3_2_8,high,3,2,8,-1,321,2.9551732643235877
2020-06-10,3_2_8,high,3,2,8,-1,344,3.1438013450250932
2020-06-10,3_2_8,high,3,2,8,-1,370,3.3324294257265987
2020-06-10,3_2_8,high,3,2,8,-1,394,3.5210575064281047
2020-06-11,3_5_5,high,3,5,5,-1,0,0
2020-06-11,3_5_5,high,3,5,5,-1,2,0.06287602690050187
2020-06-11,3_5_5,high,3,5,5,-1,8,0.1886280807015056
2020-06-11,3_5_5,high,3,5,5,-1,13,0.31438013450250935
2020-06-11,3_5_5,high,3,5,5,-1,21,0.4401321883035131
2020-06-11,3_5_5,high,3,5,5,-1,26,0.5658842421045168
2020-06-11,3_5_5,high,3,5,5,-1,33,0.6916362959055206
2020-06-11,3_5_5,high,3,5,5,-1,39,0.8173883497065243
2020-06-11,3_5_5,high,3,5,5,-1,47,0.943140403507528
2020-06-11,3_5_5,high,3,5,5,-1,56,1.0688924573085317
2020-06-11,3_5_5,high,3,5,5,-1,64,1.1946445111095354
2020-06-11,3_5_5,high,3,5,5,-1,72,1.3203965649105391
2020-06-11,3_5_5,high,3,5,5,-1,80,1.4461486187115429
2020-06-11,3_5_5,high,3,5,5,-1,90,1.5719006725125466
2020-06-11,3_5_5,high,3,5,5,-1,99,1.6976527263135504
2020-06-11,3_5_5,high,3,5,5,-1,108,1.823404780114554
2020-06-11,3_5_5,high,3,5,5,-1,118,1.9491568339155578
2020-06-11,3_5_5,high,3,5,5,-1,127,2.074908887716562
2020-06-11,3_5_5,high,3,5,5,-1,137,2.2006609415175653
2020-06-11,3_5_5,high,3,5,5,-1,146,2.3264129953185693
2020-06-11,3_5_5,high,3,5,5,-1,162,2.5150410760200748
2020-06-11,3_5_5,high,3,5,5,-1,176,2.7036691567215803
2020-06-11,3_5_5,high,3,5,5,-1,191,2.8922972374230858
2020-06-11,3_5_5,high,3,5,5,-1,207,3.0809253181245913
2020-06-11,3_5_5,high,3,5,5,-1,223,3.269553398826097
2020-06-11,3_5_5,high,3,5,5,-1,238,3.4581814795276027
2020-06-11,3_5_5,high,3,5,5,-1,255,3.646809560229108
2020-06-11,3_5_5,high,3,5,5,-1,270,3.8354376409306137
2020-06-11,3_5_5,high,3,5,5,-1,286,4.02406572163212
2020-06-11,3_5_5,high,3,5,5,-1,303,4.212693802333625
2020-06-11,3_5_5,high,3,5,5,-1,318,4.401321883035131
2020-06-11,3_5_5,high,3,5,5,-1,337,4.589949963736636
2020-06-11,3_5_5,high,3,5,5,-1,354,4.778578044438142
2020-06-11,3_5_5,high,3,5,5,-1,370,4.967206125139647
2020-06-11,3_5_5,high,3,5,5,-1,388,5.155834205841153
2020-06-11,3_5_5,high,3,5,5,-1,403,5.344462286542659
2020-06-11,3_5_5,high,3,5,5,-1,420,5.5330903672441645
2020-06-11,3_5_5,high,3,5,5,-1,432,5.6588424210451675
2020-06-11,3_3_3,high,3,3,3,-1,0,0
2020-06-11,3_3_3,high,3,3,3,-1,3,0.12575205380100374
2020-06-11,3_3_3,high,3,3,3,-1,8,0.3772561614030112
2020-06-11,3_3_3,high,3,3,3,-1,13,0.5658842421045168
2020-06-11,3_3_3,high,3,3,3,-1,20,0.8173883497065243
2020-06-11,3_3_3,high,3,3,3,-1,27,0.943140403507528
2020-06-11,3_3_3,high,3,3,3,-1,34,1.1317684842090336
2020-06-11,3_3_3,high,3,3,3,-1,41,1.3203965649105391
2020-06-11,3_3_3,high,3,3,3,-1,49,1.5090246456120449
2020-06-11,3_3_3,high,3,3,3,-1,58,1.6976527263135504
2020-06-11,3_3_3,high,3,3,3,-1,66,1.886280807015056
2020-06-11,3_3_3,high,3,3,3,-1,73,2.01203286081606
2020-06-11,3_3_3,high,3,3,3,-1,83,2.2006609415175653
2020-06-11,3_3_3,high,3,3,3,-1,95,2.389289022219071
2020-06-11,3_3_3,high,3,3,3,-1,107,2.5779171029205763
2020-06-11,3_3_3,high,3,3,3,-1,119,2.7665451836220822
2020-06-11,3_3_3,high,3,3,3,-1,130,2.9551732643235877
2020-06-11,3_3_3,high,3,3,3,-1,143,3.1438013450250932
2020-06-11,3_3_3,high,3,3,3,-1,155,3.3324294257265987
2020-06-11,3_3_3,high,3,3,3,-1,169,3.5210575064281047
2020-06-11,3_3_3,high,3,3,3,-1,182,3.70968558712961
2020-06-11,3_3_3,high,3,3,3,-1,196,3.8983136678311157
2020-06-11,3_3_3,high,3,3,3,-1,210,4.086941748532621
2020-06-11,3_3_3,high,3,3,3,-1,224,4.275569829234127
2020-06-11,3_3_3,high,3,3,3,-1,240,4.464197909935632
2020-06-11,3_3_3,high,3,3,3,-1,254,4.6528259906371385
2020-06-11,3_3_3,high,3,3,3,-1,269,4.841454071338644
2020-06-11,3_3_3,high,3,3,3,-1,283,5.0300821520401495
2020-06-11,3_3_3,high,3,3,3,-1,299,5.218710232741655
2020-06-11,3_3_3,high,3,3,3,-1,317,5.4073383134431605
2020-06-11,3_3_3,high,3,3,3,-1,338,5.6588424210451675
2020-06-11,3_10_10,high,3,10,10,-1,0,0
2020-06-11,3_10_10,high,3,10,10,-1,3,0.12575205380100374
2020-06-11,3_10_10,high,3,10,10,-1,9,0.3772561614030112
2020-06-11,3_10_10,high,3,10,10,-1,15,0.5658842421045168
2020-06-11,3_10_10,high,3,10,10,-1,20,0.7545123228060224
2020-06-11,3_10_10,high,3,10,10,-1,26,0.943140403507528
2020-06-11,3_10_10,high,3,10,10,-1,32,1.1317684842090336
2020-06-11,3_10_10,high,3,10,10,-1,40,1.3203965649105391
2020-06-11,3_10_10,high,3,10,10,-1,46,1.5090246456120449
2020-06-11,3_10_10,high,3,10,10,-1,53,1.6976527263135504
2020-06-11,3_10_10,high,3,10,10,-1,61,1.886280807015056
2020-06-11,3_10_10,high,3,10,10,-1,69,2.074908887716562
2020-06-11,3_10_10,high,3,10,10,-1,77,2.2635369684180673
2020-06-11,3_10_10,high,3,10,10,-1,87,2.452165049119573
2020-06-11,3_10_10,high,3,10,10,-1,96,2.6407931298210783
2020-06-11,3_10_10,high,3,10,10,-1,105,2.8294212105225838
2020-06-11,3_10_10,high,3,10,10,-1,115,3.0180492912240897
2020-06-11,3_10_10,high,3,10,10,-1,125,3.206677371925595
2020-06-11,3_10_10,high,3,10,10,-1,135,3.3953054526271007
2020-06-11,3_10_10,high,3,10,10,-1,146,3.583933533328606
2020-06-11,3_10_10,high,3,10,10,-1,155,3.772561614030112
2020-06-11,3_10_10,high,3,10,10,-1,165,3.9611896947316176
2020-06-11,3_10_10,high,3,10,10,-1,176,4.149817775433124
2020-06-11,3_10_10,high,3,10,10,-1,187,4.338445856134629
2020-06-11,3_10_10,high,3,10,10,-1,197,4.527073936836135
2020-06-11,3_10_10,high,3,10,10,-1,207,4.71570201753764
2020-06-11,3_10_10,high,3,10,10,-1,218,4.904330098239146
2020-06-11,3_10_10,high,3,10,10,-1,230,5.092958178940651
2020-06-11,3_10_10,high,3,10,10,-1,241,5.2815862596421566
2020-06-11,3_10_10,high,3,10,10,-1,252,5.470214340343662
2020-06-11,3_10_10,high,3,10,10,-1,263,5.6588424210451675
2020-06-11,3_8_8,high,3,8,8,-1,0,0
2020-06-11,3_8_8,high,3,8,8,-1,4,0.06287602690050187
2020-06-11,3_8_8,high,3,8,8,-1,10,0.2515041076020075
2020-06-11,3_8_8,high,3,8,8,-1,16,0.4401321883035131
2020-06-11,3_8_8,high,3,8,8,-1,23,0.6287602690050187
2020-06-11,3_8_8,high,3,8,8,-1,30,0.8173883497065243
2020-06-11,3_8_8,high,3,8,8,-1,37,1.00601643040803
2020-06-11,3_8_8,high,3,8,8,-1,44,1.1946445111095354
2020-06-11,3_8_8,high,3,8,8,-1,51,1.3832725918110411
2020-06-11,3_8_8,high,3,8,8,-1,59,1.5719006725125466
2020-06-11,3_8_8,high,3,8,8,-1,66,1.7605287532140523
2020-06-11,3_8_8,high,3,8,8,-1,76,2.01203286081606
2020-06-11,3_8_8,high,3,8,8,-1,85,2.2006609415175653
2020-06-11,3_8_8,high,3,8,8,-1,93,2.389289022219071
2020-06-11,3_8_8,high,3,8,8,-1,101,2.5779171029205763
2020-06-11,3_8_8,high,3,8,8,-1,110,2.7665451836220822
2020-06-11,3_8_8,high,3,8,8,-1,123,3.0809253181245913
2020-06-11,3_8_8,high,3,8,8,-1,132,3.269553398826097
2020-06-11,3_8_8,high,3,8,8,-1,140,3.4581814795276027
2020-06-11,3_8_8,high,3,8,8,-1,149,3.646809560229108
2020-06-11,3_8_8,high,3,8,8,-1,157,3.8354376409306137
2020-06-11,3_8_8,high,3,8,8,-1,167,4.02406572163212
2020-06-11,3_8_8,high,3,8,8,-1,177,4.212693802333625
2020-06-11,3_8_8,high,3,8,8,-1,186,4.401321883035131
2020-06-11,3_8_8,high,3,8,8,-1,195,4.589949963736636
2020-06-11,3_8_8,high,3,8,8,-1,205,4.778578044438142
2020-06-11,3_8_8,high,3,8,8,-1,214,4.967206125139647
2020-06-11,3_8_8,high,3,8,8,-1,225,5.155834205841153
2020-06-11,3_8_8,high,3,8,8,-1,235,5.344462286542659
2020-06-11,3_8_8,high,3,8,8,-1,245,5.5330903672441645
2020-06-11,3_8_8,high,3,8,8,-1,255,5.72171844794567
2020-06-15,4_3_0,moderate,4,3,0,-1,0,0
2020-06-15,4_3_0,moderate,4,3,0,-1,3,0.12575205380100374
2020-06-15,4_3_0,moderate,4,3,0,-1,9,0.503008215204015
2020-06-15,4_3_0,moderate,4,3,0,-1,14,0.7545123228060224
2020-06-15,4_3_0,moderate,4,3,0,-1,19,1.0688924573085317
2020-06-15,4_3_0,moderate,4,3,0,-1,23,1.2575205380100374
2020-06-15,4_3_0,moderate,4,3,0,-1,29,1.5090246456120449
2020-06-15,4_3_0,moderate,4,3,0,-1,34,1.7605287532140523
2020-06-15,4_3_0,moderate,4,3,0,-1,40,2.01203286081606
2020-06-15,4_3_0,moderate,4,3,0,-1,46,2.3264129953185693
2020-06-15,4_3_0,moderate,4,3,0,-1,52,2.5779171029205763
2020-06-15,4_3_0,moderate,4,3,0,-1,59,2.8294212105225838
2020-06-15,4_3_0,moderate,4,3,0,-1,65,3.0809253181245913
2020-06-15,4_3_0,moderate,4,3,0,-1,71,3.3324294257265987
2020-06-15,4_3_0,moderate,4,3,0,-1,78,3.583933533328606
2020-06-15,4_3_0,moderate,4,3,0,-1,83,3.772561614030112
2020-06-15,4_3_0,moderate,4,3,0,-1,88,3.9611896947316176
2020-06-15,4_3_0,moderate,4,3,0,-1,96,4.275569829234127
2020-06-15,4_3_0,moderate,4,3,0,-1,102,4.464197909935632
2020-06-15,4_3_0,moderate,4,3,0,-1,108,4.71570201753764
2020-06-15,4_3_0,moderate,4,3,0,-1,115,4.967206125139647
2020-06-15,4_3_0,moderate,4,3,0,-1,121,5.155834205841153
2020-06-15,4_3_0,moderate,4,3,0,-1,126,5.344462286542659
2020-06-15,4_3_0,moderate,4,3,0,-1,136,5.6588424210451675
2020-06-15,4_5_0,moderate,4,5,0,-1,0,0
2020-06-15,4_5_0,moderate,4,5,0,-1,2,0.12575205380100374
2020-06-15,4_5_0,moderate,4,5,0,-1,9,0.5658842421045168
2020-06-15,4_5_0,moderate,4,5,0,-1,17,0.8173883497065243
2020-06-15,4_5_0,moderate,4,5,0,-1,24,1.2575205380100374
2020-06-15,4_5_0,moderate,4,5,0,-1,30,1.5719006725125466
2020-06-15,4_5_0,moderate,4,5,0,-1,37,1.886280807015056
2020-06-15,4_5_0,moderate,4,5,0,-1,43,2.074908887716562
2020-06-15,4_5_0,moderate,4,5,0,-1,48,2.2635369684180673
2020-06-15,4_5_0,moderate,4,5,0,-1,55,2.5150410760200748
2020-06-15,4_5_0,moderate,4,5,0,-1,62,2.7665451836220822
2020-06-15,4_5_0,moderate,4,5,0,-1,69,3.0180492912240897
2020-06-15,4_5_0,moderate,4,5,0,-1,75,3.206677371925595
2020-06-15,4_5_0,moderate,4,5,0,-1,82,3.4581814795276027
2020-06-15,4_5_0,moderate,4,5,0,-1,90,3.70968558712961
2020-06-15,4_5_0,moderate,4,5,0,-1,96,3.8983136678311157
2020-06-15,4_5_0,moderate,4,5,0,-1,103,4.086941748532621
2020-06-15,4_5_0,moderate,4,5,0,-1,111,4.338445856134629
2020-06-15,4_5_0,moderate,4,5,0,-1,118,4.527073936836135
2020-06-15,4_5_0,moderate,4,5,0,-1,126,4.778578044438142
2020-06-15,4_5_0,moderate,4,5,0,-1,133,4.967206125139647
2020-06-15,4_5_0,moderate,4,5,0,-1,140,5.155834205841153
2020-06-15,4_5_0,moderate,4,5,0,-1,147,5.344462286542659
2020-06-15,4_5_0,moderate,4,5,0,-1,154,5.5330903672441645
2020-06-15,4_5_0,moderate,4,5,0,-1,159,5.72171844794567
2020-06-15,4_10_0,moderate,4,10,0,-1,0,0
2020-06-15,4_10_0,moderate,4,10,0,-1,4,0.2515041076020075
2020-06-15,4_10_0,moderate,4,10,0,-1,9,0.4401321883035131
2020-06-15,4_10_0,moderate,4,10,0,-1,16,0.6916362959055206
2020-06-15,4_10_0,moderate,4,10,0,-1,21,0.943140403507528
2020-06-15,4_10_0,moderate,4,10,0,-1,26,1.1946445111095354
2020-06-15,4_10_0,moderate,4,10,0,-1,32,1.4461486187115429
2020-06-15,4_10_0,moderate,4,10,0,-1,37,1.6976527263135504
2020-06-15,4_10_0,moderate,4,10,0,-1,43,1.886280807015056
2020-06-15,4_10_0,moderate,4,10,0,-1,49,2.1377849146170633
2020-06-15,4_10_0,moderate,4,10,0,-1,56,2.389289022219071
2020-06-15,4_10_0,moderate,4,10,0,-1,64,2.6407931298210783
2020-06-15,4_10_0,moderate,4,10,0,-1,73,2.9551732643235877
